PWGTP,RAC1P,POWSP,HISP,SEX,CIT,WAOB,COW,SOCP
92,6,6,1,1,4,4,1,151150
85,1,48,1,2,1,1,1,15113X
263,2,5,1,2,1,1,1,151121
31,1,4,1,1,1,1,1,172070
79,1,6,1,1,1,1,1,151131
64,1,12,1,1,1,1,1,15113X
72,1,53,1,1,5,5,1,151143
401,1,12,3,1,2,2,1,151199
11,1,48,1,1,1,1,1,151142
105,1,25,1,1,1,1,1,15113X
40,1,25,1,2,1,1,2,15113X
59,9,6,1,1,1,1,1,151199
97,1,24,1,1,1,1,1,151199
63,6,6,1,2,4,4,1,151121
201,1,5,1,1,1,1,1,151150
88,1,24,1,1,1,1,1,15113X
77,1,39,1,1,1,1,1,172070
67,1,13,1,2,1,1,1,151134
59,1,12,1,2,1,1,1,151131
66,1,47,1,1,1,1,1,151121
56,1,36,1,1,1,1,1,151142
39,1,6,1,1,1,1,1,172070
61,1,48,1,1,1,1,1,15113X
25,2,25,1,1,4,6,1,15113X
68,6,6,1,1,5,4,1,15113X
168,1,6,1,1,1,1,2,151142
135,1,53,1,1,1,1,4,151131
116,1,40,1,1,1,1,3,151134
42,1,51,1,1,5,5,1,151150
81,1,49,1,1,1,1,1,151131
115,1,51,1,1,4,5,1,15113X
65,1,53,1,1,1,1,1,151142
18,1,6,1,1,1,1,1,151131
26,1,19,1,1,1,1,1,151150
79,1,25,1,1,1,1,5,151150
105,1,25,1,2,1,1,1,151150
85,1,53,1,1,1,1,1,151143
30,1,13,1,1,1,1,1,15113X
58,1,48,1,1,1,1,1,15113X
60,1,8,1,1,1,1,7,151134
87,6,53,1,1,4,4,1,151143
73,1,48,1,1,1,1,1,151134
134,1,6,1,2,1,1,1,172070
197,1,34,1,1,1,1,5,172070
166,1,48,2,2,1,1,2,151150
75,1,17,1,1,1,1,1,151131
91,1,13,1,1,1,1,4,151142
74,1,29,1,2,1,1,1,151131
115,6,48,1,2,5,4,1,15113X
99,1,12,16,1,4,3,3,151121
55,6,48,1,1,4,4,5,151199
180,1,26,1,1,1,1,1,15113X
70,6,34,1,1,4,4,1,151143
100,6,6,1,1,4,4,1,15113X
67,1,53,1,1,1,1,2,151131
87,1,10,1,1,1,1,1,15113X
54,1,47,1,1,1,1,1,151143
103,1,45,1,1,1,1,1,151199
44,1,33,1,1,1,1,7,151131
129,1,10,1,1,1,1,1,151131
139,1,6,11,1,1,1,1,151150
120,6,48,1,1,5,4,1,151142
70,1,6,1,2,1,1,2,151150
116,1,17,1,2,1,1,4,151150
66,1,24,1,1,1,1,1,151131
70,1,13,1,2,1,1,1,151121
339,1,12,1,1,1,1,1,151131
112,6,25,1,1,4,4,1,15113X
18,3,35,1,2,1,1,1,151142
137,1,48,7,1,4,3,1,151141
29,1,48,1,1,1,1,1,15113X
165,1,19,1,1,1,1,1,172070
58,1,6,1,1,1,1,1,151121
145,2,36,1,1,1,1,1,151121
104,1,36,1,1,1,1,1,172070
113,1,26,1,1,1,1,1,151131
35,1,25,1,1,1,1,1,151121
51,1,4,1,1,4,7,2,15113X
87,4,2,1,1,1,1,2,151150
75,9,6,1,1,5,4,1,15113X
100,9,6,1,1,5,4,1,15113X
143,1,9,1,1,1,1,1,151150
177,1,6,1,1,1,1,3,151131
51,1,41,1,1,1,1,5,15113X
56,1,34,3,1,1,1,1,151150
102,1,8,1,2,1,1,6,151121
37,1,39,1,1,1,1,1,15113X
100,6,48,1,1,4,4,1,172070
67,1,19,1,1,1,1,1,172061
37,1,48,1,1,5,5,1,151131
95,1,26,1,1,1,1,1,151121
62,1,4,1,1,1,1,7,15113X
69,6,17,1,1,5,4,1,15113X
65,1,51,1,2,1,1,1,15113X
92,1,36,1,1,1,1,1,151141
58,1,48,1,1,4,5,1,151150
103,1,22,1,2,1,1,4,151199
44,1,26,1,1,1,1,4,151131
65,1,8,1,1,1,1,1,172061
124,1,27,1,2,1,1,1,15113X
67,1,4,1,1,1,1,1,151131
138,1,51,1,2,1,1,2,151121
136,1,51,1,1,1,1,2,151121
93,1,26,1,1,1,1,1,15113X
74,1,26,1,1,1,1,1,15113X
85,1,17,2,1,5,3,1,151142
67,1,51,1,1,4,5,1,151142
122,6,21,1,2,4,4,1,15113X
131,6,24,1,1,4,4,1,151121
142,6,24,1,2,4,4,1,15113X
74,6,37,1,1,5,4,1,151131
122,1,19,1,1,1,1,1,151199
207,6,27,1,2,4,4,4,151199
215,6,27,1,1,4,4,1,151199
40,1,51,1,1,1,1,1,151121
54,2,17,1,1,1,1,3,15113X
83,1,53,1,1,1,1,1,15113X
107,6,37,1,1,5,4,1,151121
55,1,8,1,1,1,1,1,151131
123,1,48,1,1,1,1,1,151199
146,1,39,1,2,1,1,1,172070
146,1,36,1,1,1,1,1,15113X
63,1,4,1,1,5,5,1,15113X
97,1,44,1,1,1,1,1,151121
20,1,40,1,2,1,1,5,151122
55,6,6,1,2,4,4,1,151131
60,1,12,4,2,1,1,1,151142
68,6,34,1,1,5,4,1,15113X
117,1,4,1,1,1,1,1,15113X
114,1,4,1,2,1,1,1,15113X
137,1,37,1,1,1,1,1,151134
44,9,12,1,2,1,1,1,151199
157,1,27,1,1,1,1,4,151150
18,1,27,1,1,1,1,6,151121
101,1,8,1,1,1,1,1,151141
125,1,40,1,1,1,1,1,151150
293,1,29,1,2,1,1,1,151122
205,1,17,1,1,1,1,1,151131
236,1,55,1,2,1,1,1,15113X
53,1,12,1,1,1,1,1,151150
158,2,5,1,1,1,1,2,151131
58,1,48,1,1,1,1,1,15113X
158,1,55,1,1,1,1,1,151143
99,1,13,1,1,1,1,1,151121
142,1,11,24,2,1,1,1,151150
62,1,42,1,1,1,1,1,15113X
142,1,42,1,2,5,5,1,15113X
83,2,29,1,1,1,1,1,151199
66,1,6,1,1,1,1,1,15113X
82,1,34,1,2,4,5,4,15113X
125,1,24,1,1,1,1,1,151131
22,1,26,1,1,1,1,1,151131
108,1,51,1,1,1,1,7,151141
25,1,17,1,2,1,1,4,151131
60,1,37,1,2,1,1,1,151121
159,2,37,1,2,1,1,1,151199
160,2,37,1,2,1,1,2,151121
81,1,34,1,1,1,1,2,151121
124,1,34,1,1,1,1,1,15113X
262,1,36,1,1,1,1,1,151131
217,2,39,1,1,1,1,1,151199
85,1,51,1,1,1,1,2,15113X
182,2,12,1,1,4,3,1,151131
75,9,24,1,1,1,1,3,151121
114,1,18,1,1,1,1,1,151131
67,6,6,1,1,5,4,1,15113X
129,1,44,1,1,1,1,6,151134
170,1,19,1,1,1,1,1,151150
120,1,48,1,1,1,1,1,151150
95,1,34,1,1,1,1,1,15113X
74,1,8,2,1,1,1,1,151150
202,6,6,1,1,5,4,3,151121
189,1,12,1,1,1,1,1,151142
108,6,51,1,2,4,4,1,15113X
92,6,11,1,1,4,4,4,151150
65,1,39,3,1,1,1,1,151199
34,1,12,1,1,1,1,2,151131
31,1,26,1,1,1,1,1,151199
109,1,1,1,2,1,1,5,15113X
82,1,6,7,1,5,3,1,151150
105,1,36,1,1,4,5,1,151150
466,1,15,1,1,5,4,4,151199
58,1,6,1,1,1,1,1,151143
311,1,1,1,2,1,1,1,151131
98,1,36,1,1,1,1,7,151199
109,6,47,1,2,5,4,1,151121
53,9,6,1,1,1,1,1,151150
82,6,6,1,2,4,4,1,151150
209,2,34,10,1,1,1,2,151121
99,6,6,1,1,5,4,1,15113X
21,1,36,1,1,1,1,6,151199
73,9,12,1,2,1,1,5,15113X
29,1,28,1,2,1,1,4,151131
122,1,34,1,1,1,1,1,151150
74,6,36,1,1,4,4,3,15113X
110,1,29,1,1,1,1,1,172070
96,1,20,1,2,1,1,1,151141
115,1,49,1,1,1,1,1,151134
83,1,17,1,1,1,1,6,15113X
54,1,22,1,2,1,1,1,151150
81,1,53,1,1,5,7,2,15113X
301,1,48,1,2,1,1,1,151134
101,6,37,1,1,5,4,1,151142
171,1,6,2,1,4,3,1,151199
88,1,51,1,1,1,1,5,151150
112,1,37,1,1,1,1,1,151131
74,1,34,1,2,1,1,1,151131
88,1,41,1,2,1,1,1,151150
55,1,4,1,1,1,1,1,151199
27,1,29,1,1,1,1,1,151199
87,1,36,1,1,1,1,1,151134
111,1,5,1,1,5,5,2,172061
115,1,34,1,1,4,5,1,151121
140,8,51,3,1,2,2,1,151150
86,2,51,1,2,1,1,5,151150
156,2,6,1,2,4,5,3,15113X
72,1,48,1,1,1,1,1,151122
68,2,51,1,2,1,1,5,151143
63,1,51,1,1,1,1,1,15113X
13,1,1,1,1,1,1,1,151121
32,1,8,1,1,1,1,1,15113X
106,1,6,1,2,1,1,1,151134
77,1,25,1,1,1,1,1,15113X
55,6,6,1,1,1,1,1,15113X
97,1,21,1,2,1,1,6,151150
33,1,42,1,1,1,1,1,15113X
77,1,23,1,1,1,1,2,151143
75,1,55,1,1,1,1,1,151199
176,6,26,1,1,4,4,1,151122
88,1,49,1,1,1,1,6,151134
153,1,54,19,1,4,3,4,15113X
55,1,12,1,1,1,1,1,172061
36,6,8,1,1,5,4,6,15113X
82,1,24,7,1,5,3,1,151121
85,1,24,7,1,5,3,1,151134
125,1,46,1,2,1,1,1,151142
276,6,6,1,1,5,4,1,15113X
238,6,6,1,2,5,4,1,15113X
43,1,8,1,1,1,1,1,151131
50,9,48,3,2,2,2,1,151142
110,1,51,1,1,1,1,5,172070
267,1,32,2,2,1,1,1,151150
122,9,6,1,2,1,1,1,151150
45,1,32,1,1,4,7,1,15113X
124,1,25,1,2,1,1,6,151134
119,1,6,1,1,4,5,1,15113X
222,6,6,1,1,5,4,1,15113X
596,1,12,1,1,1,1,1,151121
99,1,42,1,1,4,5,1,151131
63,1,6,1,1,1,1,1,15113X
127,1,1,1,1,1,1,2,151199
53,1,36,1,2,1,1,1,151150
250,1,21,1,1,1,1,1,151150
191,6,25,1,1,4,4,4,15113X
211,6,25,1,2,4,4,1,15113X
69,1,6,1,1,1,1,1,15113X
62,1,25,1,1,1,1,2,172070
87,1,42,1,1,1,1,2,15113X
16,1,19,1,1,1,1,1,151131
136,6,51,1,1,4,4,1,15113X
57,6,6,1,1,5,4,1,15113X
87,1,34,1,1,1,1,1,151131
167,6,6,1,1,1,1,1,15113X
70,1,36,1,1,1,1,1,15113X
149,1,51,14,1,1,1,1,151134
152,1,12,1,1,1,1,1,151121
53,1,12,1,1,1,1,1,151199
133,1,6,1,1,4,7,1,172070
105,2,22,1,1,1,1,1,15113X
150,1,21,1,2,1,1,1,151134
133,6,11,1,2,4,4,5,151143
14,9,22,24,2,1,1,1,151150
107,1,12,1,1,1,1,1,151150
83,2,51,1,2,1,1,5,15113X
219,1,12,1,1,2,2,1,151199
45,9,36,3,1,1,1,2,151199
52,1,48,1,1,1,1,1,151131
61,1,48,1,1,1,1,1,151121
162,1,21,1,1,1,1,4,15113X
77,1,25,1,1,1,1,1,172070
124,6,17,1,1,5,4,2,151134
53,1,37,1,1,1,1,1,15113X
72,1,8,1,1,1,1,1,151134
86,1,51,1,1,1,1,1,151134
38,1,12,1,1,1,1,1,151121
130,1,48,1,1,1,1,1,15113X
154,6,9,1,1,5,4,1,15113X
60,6,36,1,1,5,4,2,151131
172,1,47,1,1,1,1,1,151150
176,1,17,2,1,1,1,1,151142
125,1,40,1,2,1,1,5,151122
67,1,5,1,1,1,1,1,151199
56,1,48,16,1,4,3,3,151131
100,1,12,1,1,1,1,1,151143
68,6,6,1,1,5,4,4,15113X
482,2,36,5,1,4,3,1,172070
138,1,34,1,1,1,1,1,172070
112,8,4,2,2,1,1,4,151122
59,1,18,1,1,1,1,1,15113X
99,1,17,1,1,1,1,1,151142
198,1,55,1,2,1,1,1,151150
70,1,41,1,1,1,1,1,15113X
153,1,42,1,1,1,1,1,151134
182,1,42,1,2,1,1,1,151150
64,1,6,1,1,4,5,1,151131
136,6,41,1,1,5,4,1,15113X
143,6,41,1,2,5,4,1,15113X
236,1,53,1,2,1,1,1,15113X
69,1,8,1,2,1,1,1,151150
64,1,8,1,1,4,5,1,151150
35,6,25,1,1,1,1,2,151199
61,1,37,1,1,1,1,3,151143
212,1,6,2,1,3,3,1,151122
24,1,36,1,1,1,1,6,15113X
65,9,8,1,1,4,4,1,15113X
182,2,24,1,1,1,1,1,151122
93,6,32,1,2,1,1,1,151150
63,1,25,1,1,1,1,2,172070
78,1,37,1,2,1,1,1,151121
36,1,24,1,1,4,5,1,15113X
40,1,24,1,2,4,5,1,15113X
36,1,34,1,1,1,1,1,15113X
76,1,12,1,2,1,1,1,172070
77,1,37,1,1,1,1,1,172070
74,1,51,1,1,1,1,1,151150
12,1,48,1,1,1,1,1,151131
73,1,6,1,1,1,1,1,15113X
39,1,55,1,1,1,1,1,151121
38,1,54,1,1,1,1,1,151199
171,1,55,1,1,1,1,1,151150
342,1,53,1,1,5,5,1,15113X
96,1,17,7,1,1,1,1,151134
56,1,12,1,1,1,1,7,15113X
58,6,6,1,1,5,4,7,151121
61,2,48,1,1,1,1,1,151199
212,8,17,1,1,5,4,1,172061
183,8,17,1,2,5,4,1,151121
59,1,4,1,2,1,1,1,151150
38,1,6,1,2,1,1,1,151134
68,1,48,1,1,1,1,2,151199
65,2,6,1,1,1,1,1,15113X
33,1,9,1,1,1,1,1,151141
137,2,47,1,1,1,1,1,151150
77,1,39,1,1,1,1,4,151134
130,6,26,1,1,1,1,1,151141
125,2,17,1,1,1,1,1,151143
15,1,16,1,1,1,1,3,151141
64,1,8,1,1,1,1,1,151131
179,6,17,1,1,5,4,1,151121
116,1,17,1,1,1,1,1,151131
14,1,27,1,1,1,1,6,151121
62,1,48,1,1,1,1,1,15113X
23,1,34,1,1,1,1,1,151121
148,1,6,3,2,1,1,4,151121
158,2,8,1,1,1,1,1,151121
37,1,9,1,1,1,1,1,151131
36,6,24,1,1,4,4,1,15113X
104,1,26,1,1,1,1,1,151199
47,6,6,1,1,1,1,1,151121
63,1,36,1,1,1,1,2,151134
92,1,51,1,1,1,1,1,151199
60,1,26,1,1,1,1,1,15113X
82,1,36,1,1,5,5,1,151150
28,1,55,1,1,1,1,1,15113X
98,1,29,1,1,1,1,1,151150
200,1,27,1,2,1,1,1,151143
83,1,51,1,2,1,1,1,151199
143,1,36,1,1,1,1,1,15113X
493,1,17,1,1,1,1,1,172070
77,2,24,1,2,1,1,3,151150
72,1,36,1,2,1,1,1,151121
37,2,13,1,2,1,1,1,151122
84,1,48,7,1,1,1,1,172070
99,9,15,1,1,4,8,1,151150
72,1,8,1,2,1,1,1,151134
66,1,48,1,1,1,1,3,151150
100,6,11,1,1,5,4,4,151131
194,2,37,1,1,1,1,4,151150
181,1,8,1,2,1,1,1,151150
79,1,42,1,1,1,1,1,151199
195,6,6,1,1,5,4,1,15113X
109,1,34,1,1,1,1,2,151121
66,6,6,1,1,4,4,1,15113X
119,2,24,1,1,1,1,1,151199
125,1,40,1,1,1,1,1,151141
122,1,53,4,1,1,1,5,151199
268,6,34,1,1,5,4,1,151131
209,1,36,1,2,5,4,1,151131
76,1,53,1,1,3,5,2,151199
93,1,55,1,2,1,1,2,151199
115,1,17,1,1,1,1,1,151150
80,1,4,1,1,1,1,1,15113X
24,1,6,1,1,1,1,2,151142
44,1,35,1,1,1,1,1,151142
275,1,18,1,1,1,1,1,151131
113,1,17,1,2,3,8,7,151131
62,1,6,1,1,4,5,5,15113X
62,1,6,1,2,4,5,1,151142
93,1,4,1,1,1,1,1,151142
69,9,41,1,1,1,1,1,172070
58,1,6,1,2,4,5,1,15113X
67,1,6,1,1,1,1,1,15113X
72,1,51,1,1,1,1,1,172070
54,6,51,1,1,5,4,1,15113X
306,6,55,1,1,5,4,1,151199
292,6,55,1,2,5,4,1,151199
94,6,51,1,1,4,4,1,151199
322,2,36,1,1,1,1,1,151143
90,1,26,1,1,1,1,1,151150
122,6,15,1,1,4,4,1,151131
91,6,15,1,2,1,1,2,151199
42,1,9,1,1,1,1,1,172070
63,1,13,1,1,1,1,1,151141
65,1,9,1,1,1,1,1,151141
155,1,10,1,1,1,1,1,151199
94,1,39,1,1,1,1,1,151131
117,6,9,1,1,4,4,2,151121
57,1,53,1,1,1,1,5,151150
104,6,6,1,1,4,4,1,15113X
343,2,12,1,2,1,1,4,151199
70,1,34,1,2,1,1,1,151142
190,1,51,1,2,1,1,1,151134
61,1,53,1,1,1,1,2,151134
67,1,42,1,1,5,5,6,151121
39,1,6,1,1,1,1,1,151121
113,1,27,1,2,1,1,1,151141
57,2,48,1,1,1,1,1,151141
82,1,39,1,1,1,1,1,15113X
48,1,17,1,1,4,5,2,172061
208,6,24,1,1,4,4,3,151142
431,2,12,1,1,4,3,1,151122
29,1,50,1,1,1,1,1,151131
53,6,36,1,1,5,4,1,15113X
53,1,26,1,2,1,1,2,151150
110,1,37,1,1,1,1,1,151143
125,6,36,1,1,5,4,1,151199
91,1,26,1,1,1,1,1,151150
138,2,51,1,1,5,6,1,151121
144,1,39,1,1,1,1,1,151131
132,1,29,1,2,1,1,1,151199
89,1,48,1,1,1,1,4,15113X
120,6,13,1,2,5,4,4,151131
33,1,1,1,2,1,1,1,15113X
61,1,29,1,1,1,1,1,151122
105,1,45,1,1,1,1,1,151150
63,1,17,1,1,1,1,6,151121
91,1,30,1,1,1,1,1,15113X
240,6,51,1,1,4,4,1,151121
129,1,37,1,2,1,1,1,151134
157,1,37,1,1,1,1,1,151150
68,6,6,1,1,4,4,1,15113X
68,1,48,1,2,1,1,7,151199
74,1,48,1,1,5,5,7,151199
87,1,49,1,1,1,1,1,15113X
75,1,36,1,2,1,1,1,151150
66,6,6,1,1,4,6,1,151199
43,6,6,1,1,4,4,1,151131
75,1,6,1,1,1,1,1,151134
58,1,25,1,1,1,1,1,15113X
71,1,26,1,2,1,1,1,151150
105,2,12,1,2,1,1,1,151150
73,1,8,1,2,5,5,6,15113X
287,1,39,1,2,1,1,1,15113X
169,1,51,1,1,1,1,1,15113X
96,6,27,1,1,5,4,1,15113X
54,1,12,1,1,1,1,1,172070
139,2,36,1,1,1,1,6,15113X
41,2,22,1,1,1,1,1,151142
92,1,13,1,2,1,1,6,151150
177,2,24,1,1,1,1,1,151150
85,1,10,1,1,1,1,1,151150
82,1,17,1,2,1,1,1,151150
71,1,36,1,2,1,1,1,15113X
63,1,6,1,1,1,1,1,151111
445,1,48,1,1,1,1,1,151199
81,1,37,1,1,1,1,1,151199
61,1,6,1,2,1,1,1,15113X
55,1,48,1,1,1,1,3,15113X
67,1,51,1,1,1,1,1,15113X
219,1,48,1,1,3,5,1,151142
125,1,4,1,1,1,1,5,151143
82,1,35,1,2,1,1,1,151150
123,1,6,1,1,1,1,1,15113X
42,1,33,1,1,1,1,1,15113X
28,2,1,1,1,1,1,5,151150
40,1,39,1,1,1,1,1,151150
63,1,17,1,1,1,1,1,15113X
176,1,37,1,1,1,1,3,151143
75,1,51,1,1,1,1,1,15113X
70,1,6,1,1,1,1,1,15113X
90,1,17,1,1,1,1,1,151121
19,1,24,1,1,1,1,5,15113X
126,1,45,1,2,1,1,5,151142
147,1,39,1,1,1,1,1,172070
38,1,51,1,1,1,1,2,151141
153,1,34,1,2,1,1,1,151150
169,1,40,1,2,1,1,1,15113X
88,1,17,1,1,1,1,5,151121
41,1,12,1,1,5,5,1,151150
83,1,36,1,1,1,1,5,151199
63,1,34,1,2,1,1,5,151131
150,1,8,1,1,1,1,1,15113X
184,1,8,1,1,1,1,1,15113X
89,6,24,1,1,3,4,5,151121
90,6,25,1,1,5,4,1,151121
103,1,37,1,2,1,1,1,151121
100,2,36,1,1,5,6,1,151121
77,1,36,1,2,1,1,2,15113X
84,6,48,1,1,4,4,1,15113X
11,1,5,1,1,1,1,5,151150
65,1,34,1,2,1,1,4,151150
46,2,48,1,1,1,1,1,151199
167,1,19,1,1,1,1,1,151150
10,1,34,1,1,1,1,1,151199
37,1,37,1,1,1,1,1,172070
69,6,53,1,2,1,1,1,15113X
179,1,51,1,1,1,1,1,151121
105,1,51,1,1,5,5,1,151143
33,1,36,1,1,1,1,1,172070
68,1,25,1,1,1,1,1,15113X
122,2,13,1,2,1,1,6,151134
118,2,36,1,1,5,6,1,151142
26,5,4,1,2,1,1,1,151150
61,1,6,1,2,1,1,1,151141
69,1,34,1,2,1,1,6,151121
80,1,26,1,2,1,1,1,151131
101,6,53,1,1,5,4,1,15113X
239,1,48,2,2,1,1,1,151150
86,1,25,1,1,1,1,1,151150
70,1,53,1,1,1,1,2,15113X
66,1,48,1,1,1,1,1,151199
82,6,15,1,1,1,1,1,151143
294,1,39,1,1,1,1,1,151121
120,1,48,1,1,1,1,1,15113X
81,1,48,1,1,1,1,6,151131
66,1,6,1,1,1,1,1,151150
216,6,48,1,1,5,4,1,151199
84,1,48,1,1,1,1,1,151143
73,1,51,1,2,1,1,1,15113X
66,1,41,1,1,1,1,1,172070
4,1,20,1,1,5,5,1,151131
93,1,37,1,1,1,1,1,15113X
100,1,45,1,2,1,1,1,151121
62,1,6,1,1,1,1,2,151121
207,1,30,1,1,1,1,1,172070
92,1,30,1,1,1,1,1,151150
70,1,4,1,1,1,1,6,151150
104,1,8,24,2,1,1,1,151199
120,2,47,1,1,1,1,1,151121
76,6,6,1,1,1,1,1,15113X
44,9,12,1,1,5,3,1,172061
56,2,51,1,1,1,1,1,151142
68,1,51,1,1,1,1,6,151121
202,1,41,11,1,4,3,3,151150
44,1,49,1,1,1,1,1,151131
84,1,4,1,1,1,1,1,151134
72,1,9,1,1,1,1,1,15113X
45,9,8,1,1,1,1,1,151121
22,1,50,1,1,1,1,4,151150
55,1,37,1,1,1,1,1,15113X
78,1,26,1,1,1,1,5,15113X
102,1,26,1,2,1,1,5,15113X
108,1,20,1,1,1,1,1,151143
75,1,12,16,1,4,3,1,151142
51,1,4,1,1,1,1,1,151121
154,1,49,1,1,1,1,2,151131
185,9,49,1,1,1,1,1,172070
40,1,36,1,1,1,1,1,15113X
62,1,11,1,1,1,1,1,151142
47,1,48,2,2,1,1,1,151150
115,1,8,1,1,1,1,1,151131
180,1,39,1,1,1,1,2,151142
54,1,24,1,1,1,1,5,151121
226,6,36,1,1,5,4,1,15113X
55,1,12,1,2,1,1,1,151150
63,6,6,1,1,4,4,1,151150
108,1,4,1,1,1,1,3,151199
62,6,6,1,2,4,4,1,151199
70,1,25,1,2,5,5,1,15113X
111,1,6,1,1,1,1,1,151142
122,1,38,1,2,1,1,4,151150
22,1,49,1,1,1,1,1,172070
29,1,42,1,1,1,1,4,151131
402,8,6,2,2,1,1,1,15113X
132,6,47,1,1,5,4,4,151199
185,1,12,1,1,1,1,6,15113X
10,1,45,1,2,1,1,1,151199
99,1,9,1,1,1,1,1,151199
78,6,6,1,1,4,4,1,151131
131,9,51,15,1,4,3,3,151150
35,1,39,1,1,1,1,1,151121
79,6,12,1,1,5,4,1,15113X
223,1,39,1,1,1,1,1,151150
63,6,45,1,1,5,4,4,151121
187,6,17,1,1,4,4,1,151150
267,6,17,1,1,4,4,1,151142
52,1,4,1,1,1,1,1,172070
114,1,17,1,1,1,1,1,151131
73,1,35,1,1,1,1,7,151134
13,1,48,1,1,1,1,1,151121
154,1,1,1,1,1,1,1,151199
55,1,13,1,1,1,1,1,172061
51,1,24,21,1,4,3,1,172070
124,1,36,1,2,4,5,1,15113X
82,9,13,1,2,1,1,1,151122
27,1,48,1,1,1,1,1,15113X
122,1,5,1,1,1,1,4,151143
95,1,42,1,1,1,1,1,15113X
116,1,36,1,1,1,1,6,151134
68,1,8,1,1,1,1,7,151134
75,6,6,1,1,4,4,3,151150
46,1,36,1,1,1,1,1,15113X
254,1,25,1,1,1,1,1,151121
72,1,29,1,1,1,1,1,151150
101,1,48,1,1,1,1,1,15113X
126,1,12,1,1,1,1,1,151134
109,6,39,1,1,4,4,1,172061
89,1,42,1,1,1,1,6,151199
115,1,42,1,1,1,1,1,172061
113,1,17,1,1,1,1,1,15113X
152,1,51,1,1,1,1,5,151199
73,2,29,1,2,1,1,1,151121
113,6,34,1,2,4,4,1,151150
18,1,1,1,2,1,1,4,151199
13,1,1,1,1,1,1,1,151150
74,1,37,1,1,1,1,1,151121
10,1,42,1,1,1,1,1,172070
65,6,6,1,1,1,1,1,151131
364,6,34,1,1,5,4,1,151150
178,1,4,2,1,4,3,1,151150
70,6,6,1,1,4,4,1,172070
70,1,42,1,1,1,1,7,151150
70,1,6,1,1,1,1,1,151134
118,1,53,1,1,1,1,7,151199
51,6,6,1,2,4,7,4,151142
187,1,37,1,1,5,3,1,151199
69,1,12,1,2,1,1,1,151150
122,1,6,1,1,1,1,1,151199
47,1,17,1,2,1,1,1,151131
81,1,51,1,1,1,1,2,151142
74,1,11,1,2,1,1,5,15113X
64,8,6,2,2,1,1,4,151121
57,8,17,2,2,5,3,1,151150
77,2,42,1,2,1,1,1,151150
62,1,24,1,2,1,1,1,151131
32,1,54,1,2,1,1,1,151150
63,1,48,1,1,1,1,1,151150
42,1,20,1,1,1,1,1,172070
82,1,26,1,1,1,1,1,151199
34,1,22,1,1,4,3,1,151131
119,2,51,1,1,1,1,5,15113X
110,1,20,1,2,1,1,5,15113X
110,1,18,1,2,1,1,1,151150
108,2,48,1,1,1,1,7,172061
82,6,13,1,1,5,4,1,15113X
68,6,36,1,1,1,1,1,151150
188,1,20,1,1,1,1,1,151121
133,1,5,1,2,1,1,5,15113X
96,6,26,1,1,4,4,1,151121
121,1,6,1,1,1,1,5,15113X
126,6,25,1,2,5,4,2,151121
291,6,34,1,1,5,4,1,151199
191,6,34,1,1,5,4,1,15113X
192,6,34,1,1,5,4,1,151199
72,1,39,1,1,1,1,1,151199
15,1,45,1,1,5,5,1,151134
73,1,51,1,1,1,1,1,151131
267,6,42,1,1,4,4,1,151199
126,1,45,1,1,1,1,7,151131
48,1,17,1,1,1,1,7,15113X
67,6,17,1,1,1,1,1,172061
56,1,13,1,1,1,1,1,151199
112,1,25,1,1,1,1,1,151150
135,9,6,1,1,1,1,1,15113X
121,6,6,1,2,4,4,1,15113X
200,1,13,1,1,1,1,1,151134
102,8,48,2,1,1,1,1,151150
20,1,42,1,1,1,1,2,15113X
30,1,36,1,2,1,1,2,151134
41,1,36,1,1,1,1,1,151150
50,6,6,1,2,4,4,1,15113X
131,1,51,1,2,1,1,5,15113X
205,1,6,3,2,1,1,6,151134
171,1,36,1,1,5,5,1,15113X
70,6,6,1,1,4,4,1,172070
62,6,6,1,1,1,1,1,151121
35,1,29,1,1,1,1,5,151150
114,1,31,1,2,1,1,6,15113X
306,1,34,1,1,1,1,3,151150
27,1,27,1,1,1,1,1,151142
108,6,13,1,1,4,4,1,151121
110,2,9,1,1,1,1,1,151199
160,1,53,1,2,1,1,1,151150
54,1,4,1,1,1,1,1,151150
77,1,39,1,2,1,1,1,151121
116,1,42,1,1,1,1,1,151134
309,2,39,1,1,5,6,1,151131
66,1,4,1,1,1,1,3,151142
73,1,4,1,2,1,1,1,15113X
114,1,26,1,1,1,1,2,151142
93,1,18,1,2,1,1,1,172070
53,6,6,1,1,5,4,1,172070
60,6,34,1,2,5,4,1,15113X
73,1,6,1,1,4,5,1,172070
67,6,6,1,2,1,1,1,151199
44,1,48,1,2,1,1,3,151199
49,1,8,1,2,1,1,1,151150
62,1,8,1,1,1,1,1,151150
92,1,18,1,1,1,1,1,151199
126,6,36,1,1,4,4,1,15113X
70,1,41,1,1,1,1,2,15113X
20,1,36,1,2,1,1,1,151199
36,1,4,1,2,1,1,3,151142
29,1,28,1,1,1,1,1,15113X
321,9,26,1,1,1,1,2,151131
139,1,26,1,2,1,1,1,151150
66,6,34,1,1,4,4,1,172061
135,1,5,1,2,1,1,1,151121
79,6,12,1,2,1,1,1,15113X
212,8,6,2,2,3,3,1,151141
192,1,25,1,1,1,1,3,151150
273,8,6,17,1,1,1,1,151150
46,6,37,1,1,1,1,5,172070
70,6,45,1,1,5,4,1,15113X
