PWGTP,HISP,WAOB,CIT,SEX,POWSP,RAC1P,SOCP
182,1,5,4,1,48,1,151150
87,1,4,4,1,34,6,15113X
84,1,1,1,1,17,1,151131
69,1,1,1,1,17,1,151121
77,1,1,1,1,39,1,151150
437,1,4,5,1,42,6,151121
46,1,1,1,1,40,1,15113X
157,1,4,5,1,25,6,15113X
65,1,4,4,2,26,6,15113X
47,1,1,1,1,24,1,113021
41,1,1,1,2,54,1,151199
166,1,1,1,2,24,2,151141
100,1,1,1,1,47,1,113021
102,1,1,1,1,13,1,151142
108,1,1,1,2,24,1,151131
129,2,1,1,2,17,8,151150
90,2,3,5,1,17,8,151141
101,1,4,5,1,48,6,151131
139,1,4,5,2,48,6,113021
46,1,1,1,1,45,1,113021
114,1,1,1,1,49,1,151122
90,2,1,1,1,15,1,151150
46,1,1,1,1,34,1,113021
54,1,1,1,2,12,1,113021
416,1,1,1,2,37,2,15113X
63,1,4,5,1,6,6,151199
141,1,1,1,1,24,1,151199
83,1,1,1,1,24,1,151142
85,1,1,1,1,25,1,113021
169,1,1,1,1,29,1,151199
85,1,1,1,2,29,1,15113X
59,14,3,4,2,36,1,151134
194,1,1,1,1,8,1,151199
69,1,1,1,2,6,1,15113X
87,2,3,5,1,48,1,15113X
55,1,1,1,1,5,1,151121
105,1,4,4,1,48,6,113021
75,1,1,1,1,8,1,151131
54,1,5,4,1,55,1,15113X
153,3,1,1,1,36,1,151150
142,1,1,1,1,6,1,151150
50,1,1,1,1,24,1,113021
110,1,1,1,1,39,1,151199
77,1,1,1,1,32,1,113021
97,2,1,1,1,48,1,151121
25,1,1,1,1,27,1,15113X
733,1,4,5,2,6,6,151131
72,1,4,5,1,17,6,151150
87,1,4,5,2,17,6,15113X
92,1,1,1,2,6,1,15113X
71,1,1,1,1,51,1,151150
76,1,1,1,1,6,1,151134
72,11,3,4,1,6,9,15113X
78,1,1,1,2,24,2,151150
19,1,1,1,2,27,1,151122
101,1,1,1,1,53,1,151142
81,1,1,1,2,29,1,15113X
140,1,4,5,1,53,6,15113X
148,1,4,5,1,53,6,15113X
61,1,5,4,1,6,1,151131
77,1,1,1,1,16,1,151134
99,1,1,1,1,48,1,151121
126,1,1,1,1,39,1,151150
171,1,1,1,1,55,1,151199
98,8,3,4,2,12,1,15113X
42,1,1,1,2,32,1,151121
62,1,1,1,1,6,1,15113X
121,1,1,1,1,48,1,151150
62,1,1,1,1,24,1,15113X
82,1,1,1,1,26,2,151121
109,1,1,1,1,45,1,151131
57,1,1,1,1,39,1,151131
95,1,2,2,1,32,9,151111
46,1,1,1,1,12,9,113021
163,3,2,2,1,42,8,151150
37,1,1,1,1,45,1,15113X
467,1,1,1,2,48,1,15113X
45,1,1,1,1,24,1,15113X
13,1,1,1,1,6,3,151121
120,1,1,1,1,51,1,113021
67,1,1,1,2,13,1,113021
133,2,1,1,1,48,1,15113X
220,3,1,1,1,16,3,151199
69,1,4,5,1,4,6,15113X
74,1,4,5,2,4,6,15113X
363,1,1,1,1,36,1,151143
73,1,4,4,1,51,6,15113X
88,1,4,4,2,51,6,15113X
32,1,4,5,2,34,6,151131
51,1,4,4,1,36,6,15113X
28,1,1,1,2,12,1,151121
172,1,1,1,2,19,1,151199
58,1,1,1,2,6,1,113021
56,1,1,1,2,13,1,151150
123,1,1,1,1,36,1,113021
46,1,1,1,1,12,1,151131
18,1,1,1,1,41,1,15113X
106,1,1,1,1,48,1,151131
122,1,1,1,2,48,1,151131
101,1,1,1,2,32,1,151134
51,1,1,1,1,53,2,151199
101,1,1,1,1,47,1,151121
172,1,1,1,1,47,1,151199
129,1,1,1,1,48,1,151150
39,1,1,1,1,51,2,151150
90,1,4,4,1,6,6,15113X
89,1,4,4,2,6,6,15113X
75,1,5,4,1,8,1,151199
61,1,1,1,2,47,1,151150
39,1,1,1,1,24,1,15113X
38,1,1,1,2,24,1,151150
123,2,1,1,1,13,1,151143
98,1,4,4,1,25,6,113021
85,1,4,4,2,25,6,113021
266,1,4,5,1,36,6,113021
61,2,1,1,1,6,1,151121
170,1,1,1,2,53,1,151134
108,1,1,1,1,6,1,15113X
98,1,1,1,1,6,1,113021
118,1,1,1,1,6,1,151199
59,1,1,1,2,25,1,151142
28,1,1,1,1,36,1,151142
63,1,1,1,1,21,1,151143
47,1,1,1,1,48,2,151199
81,1,1,1,1,39,1,151131
74,1,1,1,1,8,1,15113X
88,1,1,1,1,36,1,151131
30,1,1,1,1,19,1,151199
196,1,1,1,1,6,1,113021
71,1,1,1,1,22,1,151150
44,1,1,1,1,55,1,151199
361,1,1,1,1,37,1,151199
141,1,1,1,1,31,1,151199
276,1,1,1,1,13,1,151134
50,1,1,1,2,39,1,113021
19,1,1,1,1,27,1,151150
120,2,3,5,1,48,9,15113X
113,1,1,1,1,13,1,113021
74,1,4,3,1,51,6,15113X
83,1,4,3,2,51,9,151122
105,1,1,1,1,42,1,151199
93,1,5,4,1,6,1,15113X
72,1,1,1,1,53,1,151150
36,1,1,1,1,6,1,15113X
27,1,1,1,1,41,1,113021
123,1,1,1,1,21,1,151121
108,1,1,1,2,21,1,151199
143,1,1,1,1,6,6,151121
68,1,1,1,1,48,1,151121
70,1,1,1,1,13,1,151199
53,1,1,1,1,12,1,151150
183,2,3,5,1,53,1,15113X
107,1,1,1,1,48,1,151150
17,1,1,1,1,8,1,15113X
28,1,1,1,2,26,1,15113X
84,1,1,1,2,36,1,151142
117,1,1,1,1,48,1,151131
66,1,1,1,1,48,1,151143
66,1,1,1,1,9,1,151150
88,1,1,1,1,24,1,15113X
172,17,1,1,1,36,9,151134
163,1,1,1,1,6,1,113021
66,1,1,1,1,29,1,151131
102,1,1,1,1,6,1,151134
158,1,3,5,1,18,2,151143
57,1,1,1,1,6,1,151143
252,1,1,1,1,24,8,151142
130,1,1,1,2,15,1,151131
56,1,4,4,1,25,6,151131
79,1,4,4,2,51,6,151141
159,1,1,1,2,42,1,151131
20,1,1,1,1,41,1,151131
128,1,1,1,2,51,1,151199
89,1,1,1,2,37,1,113021
133,1,1,1,1,6,1,113021
194,1,1,1,2,31,1,151122
44,1,1,1,1,42,2,15113X
53,1,1,1,1,37,1,113021
42,1,1,1,1,18,1,151121
72,1,1,1,1,48,1,151121
58,1,1,1,1,53,1,151131
71,1,1,1,1,17,1,15113X
119,1,1,1,1,34,2,151199
23,1,1,1,1,36,1,151142
92,1,1,1,1,51,3,113021
69,1,1,1,1,51,6,151134
88,1,1,1,1,18,1,151199
180,1,1,1,2,27,1,15113X
98,1,1,1,2,19,1,151141
33,1,1,1,1,6,1,151131
68,1,5,4,1,13,1,15113X
127,1,1,1,2,13,1,151141
116,1,1,1,1,45,1,151131
79,1,4,5,1,9,6,15113X
365,1,1,1,2,22,1,151121
25,1,1,1,2,41,1,113021
58,1,1,1,2,39,1,151199
93,23,1,1,2,6,1,151121
143,1,1,1,1,6,9,151131
106,1,1,1,1,12,1,151131
68,1,1,1,1,51,1,151121
35,1,1,1,1,8,1,15113X
30,1,1,1,1,39,1,151199
95,1,1,1,2,25,6,151134
102,1,1,1,2,37,1,15113X
66,1,5,4,1,34,1,15113X
75,4,1,1,2,36,1,151121
114,1,5,4,2,34,1,151131
133,1,5,4,1,42,1,151131
57,1,1,1,1,47,1,151131
85,1,4,4,2,48,6,151150
84,4,1,1,1,53,8,113021
75,1,1,1,1,8,1,15113X
110,1,1,1,1,9,1,172061
26,1,1,1,1,17,1,151121
73,1,1,1,1,1,1,15113X
55,1,1,1,1,54,1,151199
214,1,4,4,1,12,6,151199
93,1,5,4,1,36,1,15113X
117,1,1,1,1,55,1,15113X
55,1,4,4,1,48,6,151134
65,1,1,1,1,17,1,151121
86,1,1,1,2,54,1,151134
113,1,1,1,1,4,1,15113X
80,1,1,1,1,34,1,151199
36,1,4,4,1,48,6,151150
72,1,6,3,1,51,2,151122
70,1,1,1,1,51,1,151131
55,1,1,1,1,47,1,151150
67,1,1,1,1,4,1,15113X
77,1,1,1,1,8,1,15113X
122,1,1,1,1,9,1,15113X
105,1,1,1,1,42,1,151122
64,1,1,1,1,24,1,172061
101,1,4,4,1,6,6,151134
24,1,1,1,1,42,1,15113X
63,1,1,1,1,37,1,151121
44,1,1,1,1,12,1,15113X
85,1,4,4,2,17,6,113021
142,1,1,1,1,42,1,15113X
99,1,1,1,1,39,1,113021
58,1,1,1,1,51,1,113021
19,1,1,1,1,21,1,151142
147,1,4,4,2,36,6,151131
44,1,1,1,1,8,1,113021
86,1,4,4,1,42,1,151150
69,1,1,1,1,53,1,151199
72,1,4,4,2,51,6,151121
88,1,4,5,2,48,6,15113X
114,1,1,1,1,13,1,15113X
100,1,1,1,1,12,1,151199
93,1,1,1,2,12,1,113021
35,1,4,5,1,36,6,15113X
219,3,2,2,1,12,9,15113X
67,1,1,1,1,48,1,15113X
360,1,1,1,1,6,1,15113X
94,3,1,1,1,37,8,151122
24,1,1,1,2,37,1,151150
107,1,1,1,1,12,1,151122
159,1,1,1,1,11,1,151150
93,1,1,1,2,36,1,15113X
93,1,1,1,1,36,1,151121
59,1,1,1,1,6,1,15113X
89,1,5,5,1,32,1,15113X
90,1,1,1,1,25,1,151199
58,2,1,1,1,48,1,15113X
130,1,1,1,1,27,1,151199
159,1,1,1,2,36,1,151134
104,1,1,1,1,6,6,113021
73,1,4,5,1,6,6,151199
75,1,1,1,1,19,1,151199
106,1,4,4,1,6,6,151199
64,1,1,1,1,47,1,151134
81,1,1,1,1,48,1,113021
218,1,1,1,1,13,1,15113X
445,1,1,1,2,19,1,113021
51,1,1,1,1,47,1,151142
28,1,1,1,1,19,1,151142
104,1,1,1,1,26,1,151199
108,1,1,1,1,11,1,151134
87,1,1,1,2,39,1,113021
122,1,1,1,2,5,1,151121
112,1,4,5,1,31,6,15113X
236,1,1,1,1,27,1,151141
66,1,1,1,1,48,1,113021
23,1,1,1,1,24,1,151199
65,1,1,1,1,4,1,151121
164,1,5,3,1,42,1,15113X
71,1,1,1,2,37,1,151199
27,1,4,4,2,6,6,151142
131,1,1,1,1,36,1,151134
193,1,1,1,1,42,1,151134
78,1,1,1,1,6,2,151150
91,1,1,1,2,16,1,151150
88,1,1,1,1,29,1,113021
60,1,1,1,1,48,1,151131
53,1,5,5,1,39,1,151131
132,1,1,1,1,27,1,151121
70,1,1,1,1,37,1,151150
60,1,1,1,1,24,1,172061
70,1,1,1,2,48,1,151150
54,1,1,1,1,4,1,151121
220,1,1,1,2,11,1,113021
119,1,1,1,1,48,1,151131
94,1,1,1,1,12,1,15113X
139,1,4,4,1,36,6,113021
83,1,1,1,2,17,1,151121
110,1,6,4,2,13,2,15113X
60,1,4,5,1,51,6,113021
131,1,5,5,1,48,1,15113X
91,1,1,1,1,34,1,15113X
81,1,1,1,1,31,1,151150
404,1,1,1,1,4,1,151199
144,1,4,5,1,36,6,151131
55,1,1,1,1,29,1,151199
56,2,1,1,1,25,1,151131
127,1,4,5,1,10,6,15113X
35,1,4,5,1,25,6,15113X
91,1,1,1,2,36,1,113021
41,1,1,1,2,36,1,151150
338,1,1,1,1,44,1,15113X
84,1,1,1,1,16,1,151150
91,1,1,1,2,51,1,15113X
100,1,1,1,1,6,1,15113X
59,1,1,1,1,6,1,15113X
68,1,1,1,2,6,1,151131
164,1,1,1,1,1,1,151199
326,1,1,1,1,1,1,151199
71,1,1,1,1,48,1,113021
32,1,4,5,1,37,6,15113X
51,1,4,5,1,37,6,151131
98,1,1,1,1,12,1,151141
107,1,1,1,1,37,1,15113X
71,1,1,1,1,36,1,113021
50,1,4,4,1,6,6,15113X
74,1,1,1,1,5,1,151131
73,1,1,1,1,18,1,151150
59,1,1,1,2,32,1,151141
64,1,1,1,1,29,1,151150
156,1,1,1,1,12,1,151150
48,1,1,1,1,55,1,113021
93,1,1,1,1,36,1,151150
73,1,1,1,2,55,1,15113X
72,1,1,1,1,6,6,15113X
87,1,4,3,1,6,6,15113X
165,1,1,1,1,12,1,151150
114,2,1,1,2,48,1,151121
116,1,1,1,1,53,1,151150
68,1,4,5,1,36,6,113021
45,2,1,1,2,6,6,151143
44,1,1,1,1,38,1,15113X
13,1,1,1,2,17,1,151121
440,1,4,4,1,48,6,151143
119,1,1,1,2,39,1,151121
61,1,1,1,1,24,1,151150
86,1,1,1,2,17,1,151134
258,1,4,5,2,6,6,151131
73,1,1,1,2,36,1,113021
427,1,1,1,1,8,2,151122
62,1,1,1,2,47,1,151121
25,1,1,1,2,35,1,151199
48,1,1,1,1,13,1,151143
117,1,1,1,1,39,1,151141
229,1,1,1,1,8,1,151142
192,1,4,5,1,6,6,15113X
173,1,1,1,1,42,1,15113X
138,1,1,1,1,6,1,15113X
76,1,1,1,2,36,1,151131
223,1,4,5,1,9,6,15113X
62,1,1,1,1,18,1,151150
58,2,1,1,2,6,8,113021
33,1,1,1,2,13,1,151134
130,1,1,1,1,39,1,151142
114,1,1,1,1,37,1,151141
125,1,1,1,2,20,1,15113X
152,1,1,1,1,20,1,15113X
99,1,1,1,1,18,1,151131
63,1,1,1,1,48,1,15113X
65,1,1,1,1,34,1,15113X
28,1,1,1,1,17,1,151150
138,1,1,1,1,21,1,15113X
55,1,1,1,1,4,9,151143
106,1,1,1,1,24,1,15113X
94,1,6,5,1,36,2,151150
195,1,1,1,1,38,1,151150
117,1,1,1,2,25,1,113021
88,1,4,4,1,36,6,151121
74,1,4,4,1,13,6,15113X
125,1,4,4,2,13,6,15113X
122,1,1,1,1,48,1,151150
48,1,1,1,1,16,1,151121
113,1,1,1,1,6,2,151150
64,1,1,1,2,24,2,151134
184,1,5,4,1,48,1,15113X
66,1,1,1,2,37,1,151150
300,2,1,1,1,35,1,151142
35,1,1,1,1,29,1,15113X
100,1,4,4,1,13,6,151121
49,3,2,2,2,12,1,151131
154,1,1,1,1,8,1,172061
66,1,1,1,1,6,1,15113X
170,1,1,1,2,49,1,113021
76,1,4,4,1,6,6,151199
61,1,1,1,1,39,1,15113X
208,1,1,1,2,17,1,151121
177,1,1,1,1,17,1,151121
224,1,1,1,1,1,1,113021
74,1,4,4,2,48,6,151121
146,1,1,1,1,26,1,151199
94,1,1,1,1,36,1,15113X
71,1,1,1,2,36,1,151121
25,1,1,1,2,13,1,151121
66,1,1,1,1,11,1,15113X
40,1,6,5,1,11,2,113021
77,1,1,1,1,24,1,151150
69,1,1,1,1,19,1,151199
130,1,1,1,1,47,1,151134
146,1,1,1,2,27,6,15113X
88,1,1,1,2,42,1,151131
47,1,1,1,1,48,8,15113X
74,1,1,1,1,37,1,15113X
525,1,1,1,2,41,1,151150
73,2,3,4,1,6,1,151150
118,1,4,5,1,6,6,15113X
105,1,4,4,1,51,6,172061
152,1,1,1,1,47,1,151122
62,1,1,1,1,12,1,151150
65,1,1,1,1,51,1,151121
54,1,1,1,1,53,1,15113X
90,1,5,4,1,17,1,15113X
84,1,5,4,2,17,1,15113X
115,1,1,1,1,17,1,151150
92,1,1,1,1,51,1,151131
74,1,1,1,2,51,1,151121
60,1,5,4,1,25,1,113021
65,1,1,1,1,24,1,151143
92,1,4,5,1,6,6,15113X
106,1,4,5,2,6,6,15113X
84,19,3,4,1,12,6,151199
160,1,4,5,1,25,6,151150
50,1,1,1,1,39,2,151150
70,1,1,1,2,19,1,15113X
66,1,1,1,1,19,1,15113X
58,1,1,1,2,5,1,151150
84,1,1,1,1,36,1,151150
60,1,1,1,2,34,1,151141
99,1,1,1,1,9,1,151143
84,1,1,1,1,25,1,15113X
71,1,1,1,2,25,1,151134
96,1,1,1,1,4,1,151199
56,1,1,1,1,13,1,151142
144,1,1,1,2,48,1,151141
117,1,1,1,1,51,1,15113X
35,1,4,4,1,13,1,151199
116,1,4,5,1,6,6,151131
87,1,1,1,1,51,1,151134
84,1,1,1,2,51,1,15113X
107,3,2,2,1,12,9,15113X
68,1,4,5,2,48,6,113021
55,1,4,5,1,48,6,151121
64,1,1,1,1,6,1,15113X
58,1,1,1,2,51,1,151150
49,1,4,4,1,6,6,151121
53,1,1,1,1,29,1,15113X
307,1,3,4,1,34,9,113021
59,1,4,4,2,6,6,151141
81,1,5,4,1,48,1,113021
85,1,1,1,1,51,1,151121
213,1,1,1,2,17,1,151121
136,1,4,5,1,6,6,151121
73,1,4,5,1,6,6,15113X
59,1,1,1,1,17,1,113021
103,1,1,1,2,4,1,151150
131,1,4,5,1,51,6,172061
86,2,1,1,2,8,8,151121
298,1,1,1,1,34,1,151131
107,3,1,1,1,36,8,15113X
94,1,3,4,1,9,2,113021
68,1,1,1,2,21,1,15113X
147,1,1,1,2,21,1,113021
60,1,1,1,1,54,1,113021
20,1,1,1,1,42,1,151131
152,1,1,1,1,36,6,151142
76,1,1,1,1,37,2,151150
76,1,1,1,2,8,1,151150
141,2,1,1,1,48,1,151199
134,1,1,1,1,29,1,15113X
61,1,5,5,1,51,1,15113X
189,1,4,4,1,36,1,151121
119,1,1,1,1,53,1,151199
97,1,1,1,1,51,2,151199
109,1,5,5,1,36,6,151121
55,1,1,1,2,12,1,151199
181,1,1,1,2,42,1,151199
50,1,4,4,1,24,6,151141
65,1,4,4,2,11,6,15113X
386,1,1,1,1,47,1,151142
121,1,1,1,1,34,1,151199
62,1,1,1,1,26,1,151150
40,1,1,1,2,36,1,15113X
70,1,4,4,2,51,6,151121
56,1,4,5,1,51,6,151121
155,1,1,1,1,6,1,151199
167,23,1,1,1,32,1,151150
65,1,1,1,1,45,1,172061
78,1,1,1,1,48,1,151134
317,2,1,1,2,35,1,151131
31,1,4,5,1,47,6,151131
50,1,5,5,1,48,1,15113X
65,1,1,1,2,25,1,15113X
132,1,4,5,1,6,6,15113X
109,1,1,1,1,42,9,151199
295,1,1,1,1,12,1,151143
138,1,1,1,1,46,1,151150
86,1,1,1,1,13,1,151141
69,1,1,1,1,4,1,151131
65,1,1,1,1,36,1,151121
54,1,7,5,1,48,1,151150
212,1,1,1,1,41,1,151134
150,1,1,1,1,26,1,151150
110,1,1,1,1,39,1,151131
70,1,1,1,1,51,1,15113X
96,1,1,1,2,12,2,151199
105,2,1,1,1,48,1,15113X
195,1,1,1,1,6,1,15113X
49,1,1,1,1,17,1,151121
126,1,1,1,2,47,1,151142
163,1,1,1,2,36,2,151131
56,1,1,1,2,49,1,113021
435,1,1,1,1,17,1,151134
76,1,5,5,1,36,1,151141
68,1,1,1,2,21,1,151134
23,1,1,1,1,47,1,151199
107,1,4,5,1,13,6,15113X
58,1,4,4,1,48,6,15113X
77,1,1,1,1,6,6,151141
69,1,1,1,1,42,1,15113X
126,1,1,1,1,41,1,15113X
133,1,1,1,1,6,1,113021
102,1,1,1,1,24,1,15113X
163,1,1,1,1,37,1,151199
212,1,1,1,2,12,1,151131
90,1,1,1,1,18,1,151150
46,1,1,1,1,12,1,151142
80,1,1,1,1,37,1,151131
103,1,1,1,2,37,1,151131
51,1,4,5,1,36,6,15113X
90,1,4,5,2,6,6,15113X
205,1,1,1,1,8,1,15113X
70,1,1,1,1,41,9,151141
93,1,4,4,1,49,6,15113X
59,1,4,4,2,49,6,151150
122,1,4,4,1,36,6,15113X
55,1,1,1,1,26,1,151150
255,2,1,1,1,6,8,151121
172,1,1,1,1,48,1,151131
60,1,1,1,1,48,2,151150
94,1,1,1,2,26,1,151142
113,1,1,1,2,55,1,151150
74,1,4,4,1,17,6,151150
130,4,1,1,2,12,1,151134
55,2,1,1,1,48,1,151199
81,1,1,1,1,22,2,113021
87,1,1,1,1,28,1,113021
67,1,1,1,1,55,1,151142
96,23,1,1,1,6,1,151150
188,1,1,1,1,48,2,151142
58,1,1,1,1,36,1,15113X
99,1,1,1,2,26,1,151121
55,1,1,1,1,11,1,151141
98,1,1,1,1,55,1,151150
114,1,1,1,2,37,1,113021
81,1,1,1,1,33,1,151150
125,3,1,1,2,34,1,151150
77,1,1,1,1,51,1,113021
163,1,1,1,1,53,2,151143
98,1,1,1,1,13,1,151150
118,2,1,1,1,6,1,151122
55,1,1,1,1,6,2,15113X
109,1,1,1,1,51,2,151199
89,1,1,1,2,6,1,151121
435,1,4,5,1,42,6,151131
43,1,1,1,1,37,2,151150
75,1,1,1,2,12,1,151150
172,1,1,1,1,54,1,113021
111,1,4,4,1,51,6,15113X
98,1,1,1,1,48,1,151131
75,1,1,1,1,24,1,151134
119,1,1,1,1,17,1,151131
180,1,4,5,1,34,6,151131
109,1,1,1,1,36,2,151134
71,1,1,1,2,24,2,151121
72,1,1,1,1,19,1,113021
57,1,1,1,1,11,1,15113X
67,1,4,5,1,6,6,15113X
128,1,1,1,1,13,2,15113X
148,1,4,4,2,24,6,151121
74,1,1,1,1,47,1,151142
212,1,1,1,1,51,1,151141
102,1,1,1,1,51,9,151141
104,1,4,5,1,34,6,151131
168,1,1,1,1,55,1,151150
41,1,1,1,1,49,1,113021
82,1,5,5,1,25,1,15113X
106,1,1,1,1,13,1,15113X
156,1,4,5,1,53,6,15113X
22,19,1,1,1,1,1,113021
76,1,1,1,1,48,2,151199
59,1,1,1,1,48,1,151143
97,1,1,1,1,26,1,151131
37,1,1,1,1,25,1,151150
98,1,1,1,1,13,1,15113X
22,1,1,1,2,36,1,151143
252,1,1,1,2,26,1,15113X
89,1,1,1,1,34,1,113021
106,1,1,1,1,6,1,15113X
96,1,1,1,2,6,6,151142
80,1,1,1,1,26,1,151150
42,1,1,1,2,12,1,151121
52,1,1,1,1,29,9,15113X
116,1,5,5,1,6,1,15113X
10,1,5,3,1,13,1,15113X
45,1,1,1,1,18,1,151150
117,1,4,5,1,34,6,151121
51,1,1,1,1,35,1,151199
366,1,1,1,1,6,1,151150
142,1,1,1,2,27,1,113021
80,1,1,1,2,39,1,151131
104,1,1,1,1,6,6,15113X
231,1,1,1,1,15,9,151150
59,1,1,1,2,39,1,151111
146,1,1,1,1,8,1,151150
152,1,4,4,1,6,6,113021
120,1,4,4,1,10,6,151199
69,1,1,1,1,39,1,151199
72,1,1,1,2,39,1,151121
68,1,1,1,1,4,1,151141
64,1,1,1,2,39,1,151150
59,1,1,1,2,48,1,113021
324,5,1,1,2,48,1,151150
55,1,1,1,1,45,1,151150
68,1,5,4,1,6,1,113021
57,1,1,1,1,6,1,151111
329,1,1,1,1,6,1,151150
116,1,5,5,1,45,1,151150
52,2,1,1,1,4,2,151131
216,1,1,1,2,26,1,151134
56,1,1,1,1,12,1,113021
46,1,3,3,1,12,1,151131
23,1,1,1,1,42,1,151131
123,1,1,1,2,51,2,151199
115,1,1,1,1,29,1,113021
79,1,1,1,2,32,1,151150
64,1,1,1,1,13,1,151199
74,1,1,1,2,48,1,151150
20,1,1,1,1,36,1,151121
62,1,1,1,1,37,2,151121
42,1,1,1,1,48,1,15113X
332,2,1,1,1,48,1,151142
119,1,1,1,1,25,1,15113X
81,1,4,5,1,48,6,113021
99,1,4,5,2,48,6,151131
97,1,4,5,1,13,6,113021
129,1,1,1,2,5,1,151131
118,1,1,1,1,6,1,113021
90,1,1,1,1,29,1,113021
95,1,1,1,2,26,1,113021
99,1,4,5,2,6,6,151121
64,19,3,4,1,6,1,151121
66,1,1,1,1,6,1,15113X
67,1,4,5,1,6,6,113021
68,1,4,5,1,6,1,15113X
181,1,1,1,2,48,1,15113X
114,1,1,1,1,48,1,151142
59,1,1,1,1,8,1,151142
152,1,4,4,1,48,6,151131
86,1,5,4,1,6,1,15113X
130,1,4,4,1,6,6,15113X
131,1,1,1,2,12,1,151199
44,1,1,1,1,37,1,151141
51,1,5,5,1,36,1,151199
136,1,1,1,1,24,1,15113X
120,1,1,1,1,55,2,151131
99,1,4,4,1,6,6,151143
72,1,1,1,2,4,1,113021
95,1,1,1,1,8,1,151131
234,1,1,1,1,26,1,15113X
67,1,1,1,1,37,1,15113X
86,1,1,1,1,42,1,113021
87,1,1,1,1,12,1,151143
92,1,1,1,2,12,1,113021
454,1,1,1,1,48,1,151150
17,1,1,1,2,9,1,151150
132,1,1,1,1,18,2,151131
52,1,1,1,1,13,1,151142
77,19,1,1,1,48,1,15113X
120,1,1,1,2,39,1,15113X
10,1,1,1,2,18,2,151150
39,1,1,1,1,36,1,151199
63,1,1,1,1,42,1,15113X
71,1,4,5,1,6,6,151131
104,1,4,5,1,36,6,113021
38,1,5,5,1,48,1,113021
124,1,1,1,1,25,1,113021
21,1,1,1,2,24,2,151121
36,1,1,1,1,37,1,151121
35,1,1,1,2,4,1,151142
257,1,4,5,2,17,6,151121
99,1,1,1,1,48,1,15113X
48,1,1,1,2,12,1,151122
46,24,1,1,1,48,1,151150
92,1,1,1,1,25,1,113021
168,1,4,5,1,17,6,113021
56,1,4,4,1,48,6,15113X
102,8,3,4,2,48,1,15113X
70,1,1,1,1,51,1,151134
105,1,1,1,1,45,1,151121
126,1,1,1,1,50,1,151199
71,1,1,1,2,51,1,151141
322,1,4,4,2,6,9,15113X
42,1,5,5,1,18,1,151134
54,2,1,1,1,41,2,151150
240,1,4,5,1,6,6,15113X
97,1,1,1,1,6,1,151131
74,1,1,1,1,54,1,151134
22,1,1,1,2,9,1,151141
50,1,6,4,1,45,1,151142
143,1,1,1,1,17,1,15113X
185,1,1,1,2,17,9,113021
183,1,1,1,2,35,1,151134
19,23,1,1,1,8,1,15113X
112,1,1,1,2,53,1,15113X
105,1,5,5,1,53,1,15113X
143,1,1,1,1,17,1,151134
146,1,4,4,2,34,6,113021
62,1,1,1,1,8,1,151134
57,1,1,1,2,13,2,151150
309,1,1,1,1,36,1,151131
276,1,1,1,1,48,1,151199
22,1,1,1,1,8,9,15113X
190,1,1,1,1,55,1,151134
94,1,1,1,2,29,1,151199
86,1,1,1,2,48,1,151142
66,1,1,1,1,25,1,113021
119,1,1,1,1,48,1,151150
47,1,1,1,1,51,2,151150
52,1,1,1,2,51,2,151121
71,1,1,1,1,25,1,15113X
87,1,1,1,1,1,1,15113X
73,1,1,1,1,6,6,15113X
39,1,4,5,1,6,1,15113X
56,1,1,1,1,8,1,151131
119,1,1,1,1,48,1,151142
80,1,1,1,1,1,1,151121
39,1,1,1,1,51,1,15113X
38,1,4,3,1,39,1,113021
115,1,1,1,1,26,1,151150
68,1,4,4,1,6,6,172061
113,1,1,1,1,26,1,151150
64,1,1,1,1,12,1,151134
164,1,1,1,1,42,1,113021
70,1,1,1,1,6,6,15113X
127,1,1,1,1,13,2,151141
122,1,1,1,1,54,1,15113X
64,1,1,1,1,53,1,151199
17,1,1,1,1,19,1,151150
74,1,1,1,1,47,1,151141
106,19,3,4,1,12,1,151142
167,1,4,5,2,8,1,15113X
41,1,1,1,1,53,1,151150
166,2,1,1,1,48,1,151199
123,1,1,1,1,1,1,151150
68,1,1,1,1,42,1,151150
150,11,3,5,1,34,8,151199
68,1,1,1,1,6,6,151199
99,1,1,1,1,17,1,151150
79,1,1,1,2,6,2,151121
70,1,1,1,1,26,9,151150
88,1,3,4,2,6,6,151122
69,1,1,1,1,37,9,151199
117,1,4,5,1,36,6,151131
147,1,1,1,2,11,2,151199
253,1,4,5,1,6,6,15113X
147,1,1,1,1,49,1,151142
113,1,1,1,2,6,2,151134
70,1,1,1,1,36,1,151199
79,1,1,1,2,6,6,151199
145,1,1,1,1,18,1,113021
48,1,4,5,1,8,6,15113X
34,1,4,5,2,8,6,15113X
105,1,5,5,1,8,1,151142
127,1,1,1,1,25,6,151131
161,1,1,1,1,25,6,151131
348,1,4,5,1,6,6,151199
74,1,1,1,1,13,1,151134
73,1,1,1,1,17,1,151131
75,1,1,1,1,48,1,15113X
75,1,4,4,1,12,6,151150
131,1,1,1,1,24,1,151143
46,1,1,1,2,13,1,151150
4,1,1,1,1,6,1,151150
75,1,1,1,1,44,1,151142
110,1,1,1,1,37,1,15113X
84,1,1,1,1,55,3,151131
61,1,1,1,2,48,1,151150
61,1,1,1,1,25,1,151150
61,1,1,1,2,24,1,151134
87,1,1,1,2,48,1,151150
76,1,1,1,2,25,1,15113X
